id,numTrees,currenmaxtLeaf,currDepth,Val_score,Train_score,minLeaf,maxFea,minSplit,min_impurity_decrease,warm_start
1049,1,12,1,0.5,0.5,21,10,22,20,False
1050,1,12,1,0.5,0.5,21,10,22,20,True
1051,1,12,1,0.791,0.778,21,10,32,0,False
1052,1,12,1,0.791,0.778,21,10,32,0,True
1053,1,12,1,0.5,0.5,21,10,32,10,False
1054,1,12,1,0.5,0.5,21,10,32,10,True
1055,1,12,1,0.5,0.5,21,10,32,20,False
1056,1,12,1,0.5,0.5,21,10,32,20,True
1057,1,12,1,0.791,0.778,21,10,2,0,False
1058,1,12,1,0.791,0.778,21,10,2,0,True
1059,1,12,1,0.5,0.5,21,10,2,10,False
1060,1,12,1,0.5,0.5,21,10,2,10,True
1061,1,12,1,0.5,0.5,21,10,2,20,False
1062,1,12,1,0.5,0.5,21,10,2,20,True
1063,1,12,1,0.791,0.778,21,10,12,0,False
1064,1,12,1,0.791,0.778,21,10,12,0,True
1065,1,12,1,0.5,0.5,21,10,12,10,False
1066,1,12,1,0.5,0.5,21,10,12,10,True
1067,1,12,1,0.5,0.5,21,10,12,20,False
1068,1,12,1,0.5,0.5,21,10,12,20,True
1069,1,12,1,0.791,0.778,21,10,22,0,False
1070,1,12,1,0.791,0.778,21,10,22,0,True
1071,1,12,1,0.5,0.5,21,10,22,10,False
1072,1,12,1,0.5,0.5,21,10,22,10,True
1073,1,12,1,0.5,0.5,21,10,22,20,False
1074,1,12,1,0.5,0.5,21,10,22,20,True
1075,1,12,1,0.791,0.778,21,10,32,0,False
1076,1,12,1,0.791,0.778,21,10,32,0,True
1077,1,12,1,0.5,0.5,21,10,32,10,False
1078,1,12,1,0.5,0.5,21,10,32,10,True
1079,1,12,1,0.5,0.5,21,10,32,20,False
1080,1,12,1,0.5,0.5,21,10,32,20,True
1081,1,12,11,0.654,0.7,1,10,2,0,False
1082,1,12,11,0.654,0.7,1,10,2,0,True
1083,1,12,11,0.5,0.5,1,10,2,10,False
1084,1,12,11,0.5,0.5,1,10,2,10,True
1085,1,12,11,0.5,0.5,1,10,2,20,False
1086,1,12,11,0.5,0.5,1,10,2,20,True
1087,1,12,11,0.654,0.7,1,10,12,0,False
1088,1,12,11,0.654,0.7,1,10,12,0,True
1089,1,12,11,0.5,0.5,1,10,12,10,False
1090,1,12,11,0.5,0.5,1,10,12,10,True
1091,1,12,11,0.5,0.5,1,10,12,20,False
1092,1,12,11,0.5,0.5,1,10,12,20,True
1093,1,12,11,0.654,0.7,1,10,22,0,False
1094,1,12,11,0.654,0.7,1,10,22,0,True
1095,1,12,11,0.5,0.5,1,10,22,10,False
1096,1,12,11,0.5,0.5,1,10,22,10,True
1097,1,12,11,0.5,0.5,1,10,22,20,False
1098,1,12,11,0.5,0.5,1,10,22,20,True
1099,1,12,11,0.654,0.7,1,10,32,0,False
1100,1,12,11,0.654,0.7,1,10,32,0,True
1101,1,12,11,0.5,0.5,1,10,32,10,False
1102,1,12,11,0.5,0.5,1,10,32,10,True
1103,1,12,11,0.5,0.5,1,10,32,20,False
1104,1,12,11,0.5,0.5,1,10,32,20,True
1105,1,12,11,0.954,0.944,1,10,2,0,False
1106,1,12,11,0.954,0.944,1,10,2,0,True
1107,1,12,11,0.5,0.5,1,10,2,10,False
1108,1,12,11,0.5,0.5,1,10,2,10,True
1109,1,12,11,0.5,0.5,1,10,2,20,False
1110,1,12,11,0.5,0.5,1,10,2,20,True
1111,1,12,11,0.954,0.944,1,10,12,0,False
1112,1,12,11,0.954,0.944,1,10,12,0,True
1113,1,12,11,0.5,0.5,1,10,12,10,False
1114,1,12,11,0.5,0.5,1,10,12,10,True
1115,1,12,11,0.5,0.5,1,10,12,20,False
1116,1,12,11,0.5,0.5,1,10,12,20,True
1117,1,12,11,0.954,0.944,1,10,22,0,False
1118,1,12,11,0.954,0.944,1,10,22,0,True
1119,1,12,11,0.5,0.5,1,10,22,10,False
1120,1,12,11,0.5,0.5,1,10,22,10,True
1121,1,12,11,0.5,0.5,1,10,22,20,False
1122,1,12,11,0.5,0.5,1,10,22,20,True
1123,1,12,11,0.958,0.943,1,10,32,0,False
1124,1,12,11,0.958,0.943,1,10,32,0,True
1125,1,12,11,0.5,0.5,1,10,32,10,False
1126,1,12,11,0.5,0.5,1,10,32,10,True
1127,1,12,11,0.5,0.5,1,10,32,20,False
1128,1,12,11,0.5,0.5,1,10,32,20,True
1129,1,12,11,0.951,0.945,1,10,2,0,False
1130,1,12,11,0.951,0.945,1,10,2,0,True
1131,1,12,11,0.5,0.5,1,10,2,10,False
1132,1,12,11,0.5,0.5,1,10,2,10,True
1133,1,12,11,0.5,0.5,1,10,2,20,False
1134,1,12,11,0.5,0.5,1,10,2,20,True
1135,1,12,11,0.951,0.945,1,10,12,0,False
1136,1,12,11,0.951,0.945,1,10,12,0,True
1137,1,12,11,0.5,0.5,1,10,12,10,False
1138,1,12,11,0.5,0.5,1,10,12,10,True
1139,1,12,11,0.5,0.5,1,10,12,20,False
1140,1,12,11,0.5,0.5,1,10,12,20,True
1141,1,12,11,0.951,0.945,1,10,22,0,False
1142,1,12,11,0.951,0.945,1,10,22,0,True
1143,1,12,11,0.5,0.5,1,10,22,10,False
1144,1,12,11,0.5,0.5,1,10,22,10,True
1145,1,12,11,0.5,0.5,1,10,22,20,False
1146,1,12,11,0.5,0.5,1,10,22,20,True
1147,1,12,11,0.927,0.927,1,10,32,0,False
1148,1,12,11,0.927,0.927,1,10,32,0,True
1149,1,12,11,0.5,0.5,1,10,32,10,False
1150,1,12,11,0.5,0.5,1,10,32,10,True
1151,1,12,11,0.5,0.5,1,10,32,20,False
1152,1,12,11,0.5,0.5,1,10,32,20,True
1153,1,12,11,0.692,0.674,11,10,2,0,False
1154,1,12,11,0.692,0.674,11,10,2,0,True
1155,1,12,11,0.5,0.5,11,10,2,10,False
1156,1,12,11,0.5,0.5,11,10,2,10,True
1157,1,12,11,0.5,0.5,11,10,2,20,False
1158,1,12,11,0.5,0.5,11,10,2,20,True
1159,1,12,11,0.692,0.674,11,10,12,0,False
1160,1,12,11,0.692,0.674,11,10,12,0,True
1161,1,12,11,0.5,0.5,11,10,12,10,False
1162,1,12,11,0.5,0.5,11,10,12,10,True
1163,1,12,11,0.5,0.5,11,10,12,20,False
1164,1,12,11,0.5,0.5,11,10,12,20,True
1165,1,12,11,0.692,0.674,11,10,22,0,False
1166,1,12,11,0.692,0.674,11,10,22,0,True
1167,1,12,11,0.5,0.5,11,10,22,10,False
1168,1,12,11,0.5,0.5,11,10,22,10,True
1169,1,12,11,0.5,0.5,11,10,22,20,False
1170,1,12,11,0.5,0.5,11,10,22,20,True
1171,1,12,11,0.692,0.674,11,10,32,0,False
1172,1,12,11,0.692,0.674,11,10,32,0,True
1173,1,12,11,0.5,0.5,11,10,32,10,False
1174,1,12,11,0.5,0.5,11,10,32,10,True
1175,1,12,11,0.5,0.5,11,10,32,20,False
1176,1,12,11,0.5,0.5,11,10,32,20,True
1177,1,12,11,0.953,0.937,11,10,2,0,False
1178,1,12,11,0.953,0.937,11,10,2,0,True
1179,1,12,11,0.5,0.5,11,10,2,10,False
1180,1,12,11,0.5,0.5,11,10,2,10,True
1181,1,12,11,0.5,0.5,11,10,2,20,False
1182,1,12,11,0.5,0.5,11,10,2,20,True
1183,1,12,11,0.953,0.937,11,10,12,0,False
1184,1,12,11,0.953,0.937,11,10,12,0,True
1185,1,12,11,0.5,0.5,11,10,12,10,False
1186,1,12,11,0.5,0.5,11,10,12,10,True
1187,1,12,11,0.5,0.5,11,10,12,20,False
1188,1,12,11,0.5,0.5,11,10,12,20,True
1189,1,12,11,0.953,0.937,11,10,22,0,False
1190,1,12,11,0.953,0.937,11,10,22,0,True
1191,1,12,11,0.5,0.5,11,10,22,10,False
1192,1,12,11,0.5,0.5,11,10,22,10,True
1193,1,12,11,0.5,0.5,11,10,22,20,False
1194,1,12,11,0.5,0.5,11,10,22,20,True
1195,1,12,11,0.953,0.937,11,10,32,0,False
1196,1,12,11,0.953,0.937,11,10,32,0,True
1197,1,12,11,0.5,0.5,11,10,32,10,False
1198,1,12,11,0.5,0.5,11,10,32,10,True
1199,1,12,11,0.5,0.5,11,10,32,20,False
1200,1,12,11,0.5,0.5,11,10,32,20,True
1201,1,12,11,0.906,0.911,11,10,2,0,False
1202,1,12,11,0.906,0.911,11,10,2,0,True
1203,1,12,11,0.5,0.5,11,10,2,10,False
1204,1,12,11,0.5,0.5,11,10,2,10,True
1205,1,12,11,0.5,0.5,11,10,2,20,False
1206,1,12,11,0.5,0.5,11,10,2,20,True
1207,1,12,11,0.906,0.911,11,10,12,0,False
1208,1,12,11,0.906,0.911,11,10,12,0,True
1209,1,12,11,0.5,0.5,11,10,12,10,False
1210,1,12,11,0.5,0.5,11,10,12,10,True
1211,1,12,11,0.5,0.5,11,10,12,20,False
1212,1,12,11,0.5,0.5,11,10,12,20,True
1213,1,12,11,0.906,0.911,11,10,22,0,False
1214,1,12,11,0.906,0.911,11,10,22,0,True
1215,1,12,11,0.5,0.5,11,10,22,10,False
1216,1,12,11,0.5,0.5,11,10,22,10,True
1217,1,12,11,0.5,0.5,11,10,22,20,False
1218,1,12,11,0.5,0.5,11,10,22,20,True
1219,1,12,11,0.919,0.924,11,10,32,0,False
1220,1,12,11,0.919,0.924,11,10,32,0,True
1221,1,12,11,0.5,0.5,11,10,32,10,False
1222,1,12,11,0.5,0.5,11,10,32,10,True
1223,1,12,11,0.5,0.5,11,10,32,20,False
1224,1,12,11,0.5,0.5,11,10,32,20,True
1225,1,12,11,0.663,0.673,21,10,2,0,False
1226,1,12,11,0.663,0.673,21,10,2,0,True
1227,1,12,11,0.5,0.5,21,10,2,10,False
1228,1,12,11,0.5,0.5,21,10,2,10,True
1229,1,12,11,0.5,0.5,21,10,2,20,False
1230,1,12,11,0.5,0.5,21,10,2,20,True
1231,1,12,11,0.663,0.673,21,10,12,0,False
1232,1,12,11,0.663,0.673,21,10,12,0,True
1233,1,12,11,0.5,0.5,21,10,12,10,False
1234,1,12,11,0.5,0.5,21,10,12,10,True
1235,1,12,11,0.5,0.5,21,10,12,20,False
1236,1,12,11,0.5,0.5,21,10,12,20,True
1237,1,12,11,0.663,0.673,21,10,22,0,False
1238,1,12,11,0.663,0.673,21,10,22,0,True
1239,1,12,11,0.5,0.5,21,10,22,10,False
1240,1,12,11,0.5,0.5,21,10,22,10,True
1241,1,12,11,0.5,0.5,21,10,22,20,False
1242,1,12,11,0.5,0.5,21,10,22,20,True
1243,1,12,11,0.663,0.673,21,10,32,0,False
1244,1,12,11,0.663,0.673,21,10,32,0,True
1245,1,12,11,0.5,0.5,21,10,32,10,False
1246,1,12,11,0.5,0.5,21,10,32,10,True
1247,1,12,11,0.5,0.5,21,10,32,20,False
1248,1,12,11,0.5,0.5,21,10,32,20,True
1249,1,12,11,0.926,0.911,21,10,2,0,False
1250,1,12,11,0.926,0.911,21,10,2,0,True
1251,1,12,11,0.5,0.5,21,10,2,10,False
1252,1,12,11,0.5,0.5,21,10,2,10,True
1253,1,12,11,0.5,0.5,21,10,2,20,False
1254,1,12,11,0.5,0.5,21,10,2,20,True
1255,1,12,11,0.926,0.911,21,10,12,0,False
1256,1,12,11,0.926,0.911,21,10,12,0,True
1257,1,12,11,0.5,0.5,21,10,12,10,False
1258,1,12,11,0.5,0.5,21,10,12,10,True
1259,1,12,11,0.5,0.5,21,10,12,20,False
1260,1,12,11,0.5,0.5,21,10,12,20,True
1261,1,12,11,0.926,0.911,21,10,22,0,False
1262,1,12,11,0.926,0.911,21,10,22,0,True
1263,1,12,11,0.5,0.5,21,10,22,10,False
1264,1,12,11,0.5,0.5,21,10,22,10,True
1265,1,12,11,0.5,0.5,21,10,22,20,False
1266,1,12,11,0.5,0.5,21,10,22,20,True
1267,1,12,11,0.926,0.911,21,10,32,0,False
1268,1,12,11,0.926,0.911,21,10,32,0,True
1269,1,12,11,0.5,0.5,21,10,32,10,False
1270,1,12,11,0.5,0.5,21,10,32,10,True
1271,1,12,11,0.5,0.5,21,10,32,20,False
1272,1,12,11,0.5,0.5,21,10,32,20,True
1273,1,12,11,0.895,0.889,21,10,2,0,False
1274,1,12,11,0.895,0.889,21,10,2,0,True
1275,1,12,11,0.5,0.5,21,10,2,10,False
1276,1,12,11,0.5,0.5,21,10,2,10,True
1277,1,12,11,0.5,0.5,21,10,2,20,False
1278,1,12,11,0.5,0.5,21,10,2,20,True
1279,1,12,11,0.895,0.889,21,10,12,0,False
1280,1,12,11,0.895,0.889,21,10,12,0,True
1281,1,12,11,0.5,0.5,21,10,12,10,False
1282,1,12,11,0.5,0.5,21,10,12,10,True
1283,1,12,11,0.5,0.5,21,10,12,20,False
1284,1,12,11,0.5,0.5,21,10,12,20,True
1285,1,12,11,0.895,0.889,21,10,22,0,False
1286,1,12,11,0.895,0.889,21,10,22,0,True
1287,1,12,11,0.5,0.5,21,10,22,10,False
1288,1,12,11,0.5,0.5,21,10,22,10,True
1289,1,12,11,0.5,0.5,21,10,22,20,False
1290,1,12,11,0.5,0.5,21,10,22,20,True
1291,1,12,11,0.895,0.889,21,10,32,0,False
1292,1,12,11,0.895,0.889,21,10,32,0,True
1293,1,12,11,0.5,0.5,21,10,32,10,False
1294,1,12,11,0.5,0.5,21,10,32,10,True
1295,1,12,11,0.5,0.5,21,10,32,20,False
1296,1,12,11,0.5,0.5,21,10,32,20,True
1297,1,12,21,0.654,0.7,1,10,2,0,False
1298,1,12,21,0.654,0.7,1,10,2,0,True
1299,1,12,21,0.5,0.5,1,10,2,10,False
1300,1,12,21,0.5,0.5,1,10,2,10,True
1301,1,12,21,0.5,0.5,1,10,2,20,False
1302,1,12,21,0.5,0.5,1,10,2,20,True
1303,1,12,21,0.654,0.7,1,10,12,0,False
1304,1,12,21,0.654,0.7,1,10,12,0,True
1305,1,12,21,0.5,0.5,1,10,12,10,False
1306,1,12,21,0.5,0.5,1,10,12,10,True
1307,1,12,21,0.5,0.5,1,10,12,20,False
1308,1,12,21,0.5,0.5,1,10,12,20,True
1309,1,12,21,0.654,0.7,1,10,22,0,False
1310,1,12,21,0.654,0.7,1,10,22,0,True
1311,1,12,21,0.5,0.5,1,10,22,10,False
1312,1,12,21,0.5,0.5,1,10,22,10,True
1313,1,12,21,0.5,0.5,1,10,22,20,False
1314,1,12,21,0.5,0.5,1,10,22,20,True
1315,1,12,21,0.654,0.7,1,10,32,0,False
1316,1,12,21,0.654,0.7,1,10,32,0,True
1317,1,12,21,0.5,0.5,1,10,32,10,False
1318,1,12,21,0.5,0.5,1,10,32,10,True
1319,1,12,21,0.5,0.5,1,10,32,20,False
1320,1,12,21,0.5,0.5,1,10,32,20,True
1321,1,12,21,0.954,0.944,1,10,2,0,False
1322,1,12,21,0.954,0.944,1,10,2,0,True
1323,1,12,21,0.5,0.5,1,10,2,10,False
1324,1,12,21,0.5,0.5,1,10,2,10,True
1325,1,12,21,0.5,0.5,1,10,2,20,False
1326,1,12,21,0.5,0.5,1,10,2,20,True
1327,1,12,21,0.954,0.944,1,10,12,0,False
1328,1,12,21,0.954,0.944,1,10,12,0,True
1329,1,12,21,0.5,0.5,1,10,12,10,False
1330,1,12,21,0.5,0.5,1,10,12,10,True
1331,1,12,21,0.5,0.5,1,10,12,20,False
1332,1,12,21,0.5,0.5,1,10,12,20,True
1333,1,12,21,0.954,0.944,1,10,22,0,False
1334,1,12,21,0.954,0.944,1,10,22,0,True
1335,1,12,21,0.5,0.5,1,10,22,10,False
1336,1,12,21,0.5,0.5,1,10,22,10,True
1337,1,12,21,0.5,0.5,1,10,22,20,False
1338,1,12,21,0.5,0.5,1,10,22,20,True
1339,1,12,21,0.958,0.943,1,10,32,0,False
1340,1,12,21,0.958,0.943,1,10,32,0,True
1341,1,12,21,0.5,0.5,1,10,32,10,False
1342,1,12,21,0.5,0.5,1,10,32,10,True
1343,1,12,21,0.5,0.5,1,10,32,20,False
1344,1,12,21,0.5,0.5,1,10,32,20,True
1345,1,12,21,0.951,0.945,1,10,2,0,False
1346,1,12,21,0.951,0.945,1,10,2,0,True
1347,1,12,21,0.5,0.5,1,10,2,10,False
1348,1,12,21,0.5,0.5,1,10,2,10,True
1349,1,12,21,0.5,0.5,1,10,2,20,False
1350,1,12,21,0.5,0.5,1,10,2,20,True
1351,1,12,21,0.951,0.945,1,10,12,0,False
1352,1,12,21,0.951,0.945,1,10,12,0,True
1353,1,12,21,0.5,0.5,1,10,12,10,False
1354,1,12,21,0.5,0.5,1,10,12,10,True
1355,1,12,21,0.5,0.5,1,10,12,20,False
1356,1,12,21,0.5,0.5,1,10,12,20,True
1357,1,12,21,0.951,0.945,1,10,22,0,False
1358,1,12,21,0.951,0.945,1,10,22,0,True
1359,1,12,21,0.5,0.5,1,10,22,10,False
1360,1,12,21,0.5,0.5,1,10,22,10,True
1361,1,12,21,0.5,0.5,1,10,22,20,False
1362,1,12,21,0.5,0.5,1,10,22,20,True
1363,1,12,21,0.927,0.927,1,10,32,0,False
1364,1,12,21,0.927,0.927,1,10,32,0,True
1365,1,12,21,0.5,0.5,1,10,32,10,False
1366,1,12,21,0.5,0.5,1,10,32,10,True
1367,1,12,21,0.5,0.5,1,10,32,20,False
1368,1,12,21,0.5,0.5,1,10,32,20,True
1369,1,12,21,0.692,0.674,11,10,2,0,False
1370,1,12,21,0.692,0.674,11,10,2,0,True
1371,1,12,21,0.5,0.5,11,10,2,10,False
1372,1,12,21,0.5,0.5,11,10,2,10,True
1373,1,12,21,0.5,0.5,11,10,2,20,False
1374,1,12,21,0.5,0.5,11,10,2,20,True
1375,1,12,21,0.692,0.674,11,10,12,0,False
1376,1,12,21,0.692,0.674,11,10,12,0,True
1377,1,12,21,0.5,0.5,11,10,12,10,False
1378,1,12,21,0.5,0.5,11,10,12,10,True
1379,1,12,21,0.5,0.5,11,10,12,20,False
1380,1,12,21,0.5,0.5,11,10,12,20,True
1381,1,12,21,0.692,0.674,11,10,22,0,False
1382,1,12,21,0.692,0.674,11,10,22,0,True
1383,1,12,21,0.5,0.5,11,10,22,10,False
1384,1,12,21,0.5,0.5,11,10,22,10,True
1385,1,12,21,0.5,0.5,11,10,22,20,False
1386,1,12,21,0.5,0.5,11,10,22,20,True
1387,1,12,21,0.692,0.674,11,10,32,0,False
1388,1,12,21,0.692,0.674,11,10,32,0,True
1389,1,12,21,0.5,0.5,11,10,32,10,False
1390,1,12,21,0.5,0.5,11,10,32,10,True
1391,1,12,21,0.5,0.5,11,10,32,20,False
1392,1,12,21,0.5,0.5,11,10,32,20,True
1393,1,12,21,0.953,0.937,11,10,2,0,False
1394,1,12,21,0.953,0.937,11,10,2,0,True
1395,1,12,21,0.5,0.5,11,10,2,10,False
1396,1,12,21,0.5,0.5,11,10,2,10,True
1397,1,12,21,0.5,0.5,11,10,2,20,False
1398,1,12,21,0.5,0.5,11,10,2,20,True
1399,1,12,21,0.953,0.937,11,10,12,0,False
1400,1,12,21,0.953,0.937,11,10,12,0,True
1401,1,12,21,0.5,0.5,11,10,12,10,False
1402,1,12,21,0.5,0.5,11,10,12,10,True
1403,1,12,21,0.5,0.5,11,10,12,20,False
1404,1,12,21,0.5,0.5,11,10,12,20,True
1405,1,12,21,0.953,0.937,11,10,22,0,False
1406,1,12,21,0.953,0.937,11,10,22,0,True
1407,1,12,21,0.5,0.5,11,10,22,10,False
1408,1,12,21,0.5,0.5,11,10,22,10,True
1409,1,12,21,0.5,0.5,11,10,22,20,False
1410,1,12,21,0.5,0.5,11,10,22,20,True
1411,1,12,21,0.953,0.937,11,10,32,0,False
1412,1,12,21,0.953,0.937,11,10,32,0,True
1413,1,12,21,0.5,0.5,11,10,32,10,False
1414,1,12,21,0.5,0.5,11,10,32,10,True
1415,1,12,21,0.5,0.5,11,10,32,20,False
1416,1,12,21,0.5,0.5,11,10,32,20,True
1417,1,12,21,0.906,0.911,11,10,2,0,False
1418,1,12,21,0.906,0.911,11,10,2,0,True
1419,1,12,21,0.5,0.5,11,10,2,10,False
1420,1,12,21,0.5,0.5,11,10,2,10,True
1421,1,12,21,0.5,0.5,11,10,2,20,False
1422,1,12,21,0.5,0.5,11,10,2,20,True
1423,1,12,21,0.906,0.911,11,10,12,0,False
1424,1,12,21,0.906,0.911,11,10,12,0,True
1425,1,12,21,0.5,0.5,11,10,12,10,False
1426,1,12,21,0.5,0.5,11,10,12,10,True
1427,1,12,21,0.5,0.5,11,10,12,20,False
1428,1,12,21,0.5,0.5,11,10,12,20,True
1429,1,12,21,0.906,0.911,11,10,22,0,False
1430,1,12,21,0.906,0.911,11,10,22,0,True
1431,1,12,21,0.5,0.5,11,10,22,10,False
1432,1,12,21,0.5,0.5,11,10,22,10,True
1433,1,12,21,0.5,0.5,11,10,22,20,False
1434,1,12,21,0.5,0.5,11,10,22,20,True
1435,1,12,21,0.919,0.924,11,10,32,0,False
1436,1,12,21,0.919,0.924,11,10,32,0,True
1437,1,12,21,0.5,0.5,11,10,32,10,False
1438,1,12,21,0.5,0.5,11,10,32,10,True
1439,1,12,21,0.5,0.5,11,10,32,20,False
1440,1,12,21,0.5,0.5,11,10,32,20,True
1441,1,12,21,0.663,0.673,21,10,2,0,False
1442,1,12,21,0.663,0.673,21,10,2,0,True
1443,1,12,21,0.5,0.5,21,10,2,10,False
1444,1,12,21,0.5,0.5,21,10,2,10,True
1445,1,12,21,0.5,0.5,21,10,2,20,False
1446,1,12,21,0.5,0.5,21,10,2,20,True
1447,1,12,21,0.663,0.673,21,10,12,0,False
1448,1,12,21,0.663,0.673,21,10,12,0,True
1449,1,12,21,0.5,0.5,21,10,12,10,False
1450,1,12,21,0.5,0.5,21,10,12,10,True
1451,1,12,21,0.5,0.5,21,10,12,20,False
1452,1,12,21,0.5,0.5,21,10,12,20,True
1453,1,12,21,0.663,0.673,21,10,22,0,False
1454,1,12,21,0.663,0.673,21,10,22,0,True
1455,1,12,21,0.5,0.5,21,10,22,10,False
1456,1,12,21,0.5,0.5,21,10,22,10,True
1457,1,12,21,0.5,0.5,21,10,22,20,False
1458,1,12,21,0.5,0.5,21,10,22,20,True
1459,1,12,21,0.663,0.673,21,10,32,0,False
1460,1,12,21,0.663,0.673,21,10,32,0,True
1461,1,12,21,0.5,0.5,21,10,32,10,False
1462,1,12,21,0.5,0.5,21,10,32,10,True
1463,1,12,21,0.5,0.5,21,10,32,20,False
1464,1,12,21,0.5,0.5,21,10,32,20,True
1465,1,12,21,0.926,0.911,21,10,2,0,False
1466,1,12,21,0.926,0.911,21,10,2,0,True
1467,1,12,21,0.5,0.5,21,10,2,10,False
1468,1,12,21,0.5,0.5,21,10,2,10,True
1469,1,12,21,0.5,0.5,21,10,2,20,False
1470,1,12,21,0.5,0.5,21,10,2,20,True
1471,1,12,21,0.926,0.911,21,10,12,0,False
1472,1,12,21,0.926,0.911,21,10,12,0,True
1473,1,12,21,0.5,0.5,21,10,12,10,False
1474,1,12,21,0.5,0.5,21,10,12,10,True
1475,1,12,21,0.5,0.5,21,10,12,20,False
1476,1,12,21,0.5,0.5,21,10,12,20,True
1477,1,12,21,0.926,0.911,21,10,22,0,False
1478,1,12,21,0.926,0.911,21,10,22,0,True
1479,1,12,21,0.5,0.5,21,10,22,10,False
1480,1,12,21,0.5,0.5,21,10,22,10,True
1481,1,12,21,0.5,0.5,21,10,22,20,False
1482,1,12,21,0.5,0.5,21,10,22,20,True
1483,1,12,21,0.926,0.911,21,10,32,0,False
1484,1,12,21,0.926,0.911,21,10,32,0,True
1485,1,12,21,0.5,0.5,21,10,32,10,False
1486,1,12,21,0.5,0.5,21,10,32,10,True
1487,1,12,21,0.5,0.5,21,10,32,20,False
1488,1,12,21,0.5,0.5,21,10,32,20,True
1489,1,12,21,0.895,0.889,21,10,2,0,False
1490,1,12,21,0.895,0.889,21,10,2,0,True
1491,1,12,21,0.5,0.5,21,10,2,10,False
1492,1,12,21,0.5,0.5,21,10,2,10,True
1493,1,12,21,0.5,0.5,21,10,2,20,False
1494,1,12,21,0.5,0.5,21,10,2,20,True
1495,1,12,21,0.895,0.889,21,10,12,0,False
1496,1,12,21,0.895,0.889,21,10,12,0,True
1497,1,12,21,0.5,0.5,21,10,12,10,False
1498,1,12,21,0.5,0.5,21,10,12,10,True
1499,1,12,21,0.5,0.5,21,10,12,20,False
1500,1,12,21,0.5,0.5,21,10,12,20,True
1501,1,12,21,0.895,0.889,21,10,22,0,False
1502,1,12,21,0.895,0.889,21,10,22,0,True
1503,1,12,21,0.5,0.5,21,10,22,10,False
1504,1,12,21,0.5,0.5,21,10,22,10,True
1505,1,12,21,0.5,0.5,21,10,22,20,False
1506,1,12,21,0.5,0.5,21,10,22,20,True
1507,1,12,21,0.895,0.889,21,10,32,0,False
1508,1,12,21,0.895,0.889,21,10,32,0,True
1509,1,12,21,0.5,0.5,21,10,32,10,False
1510,1,12,21,0.5,0.5,21,10,32,10,True
1511,1,12,21,0.5,0.5,21,10,32,20,False
1512,1,12,21,0.5,0.5,21,10,32,20,True
1513,1,12,31,0.654,0.7,1,10,2,0,False
1514,1,12,31,0.654,0.7,1,10,2,0,True
1515,1,12,31,0.5,0.5,1,10,2,10,False
1516,1,12,31,0.5,0.5,1,10,2,10,True
1517,1,12,31,0.5,0.5,1,10,2,20,False
1518,1,12,31,0.5,0.5,1,10,2,20,True
1519,1,12,31,0.654,0.7,1,10,12,0,False
1520,1,12,31,0.654,0.7,1,10,12,0,True
1521,1,12,31,0.5,0.5,1,10,12,10,False
1522,1,12,31,0.5,0.5,1,10,12,10,True
1523,1,12,31,0.5,0.5,1,10,12,20,False
1524,1,12,31,0.5,0.5,1,10,12,20,True
1525,1,12,31,0.654,0.7,1,10,22,0,False
1526,1,12,31,0.654,0.7,1,10,22,0,True
1527,1,12,31,0.5,0.5,1,10,22,10,False
1528,1,12,31,0.5,0.5,1,10,22,10,True
1529,1,12,31,0.5,0.5,1,10,22,20,False
1530,1,12,31,0.5,0.5,1,10,22,20,True
1531,1,12,31,0.654,0.7,1,10,32,0,False
1532,1,12,31,0.654,0.7,1,10,32,0,True
1533,1,12,31,0.5,0.5,1,10,32,10,False
1534,1,12,31,0.5,0.5,1,10,32,10,True
1535,1,12,31,0.5,0.5,1,10,32,20,False
1536,1,12,31,0.5,0.5,1,10,32,20,True
1537,1,12,31,0.954,0.944,1,10,2,0,False
1538,1,12,31,0.954,0.944,1,10,2,0,True
1539,1,12,31,0.5,0.5,1,10,2,10,False
1540,1,12,31,0.5,0.5,1,10,2,10,True
1541,1,12,31,0.5,0.5,1,10,2,20,False
1542,1,12,31,0.5,0.5,1,10,2,20,True
1543,1,12,31,0.954,0.944,1,10,12,0,False
1544,1,12,31,0.954,0.944,1,10,12,0,True
1545,1,12,31,0.5,0.5,1,10,12,10,False
1546,1,12,31,0.5,0.5,1,10,12,10,True
1547,1,12,31,0.5,0.5,1,10,12,20,False
1548,1,12,31,0.5,0.5,1,10,12,20,True
1549,1,12,31,0.954,0.944,1,10,22,0,False
1550,1,12,31,0.954,0.944,1,10,22,0,True
1551,1,12,31,0.5,0.5,1,10,22,10,False
1552,1,12,31,0.5,0.5,1,10,22,10,True
1553,1,12,31,0.5,0.5,1,10,22,20,False
1554,1,12,31,0.5,0.5,1,10,22,20,True
1555,1,12,31,0.958,0.943,1,10,32,0,False
1556,1,12,31,0.958,0.943,1,10,32,0,True
1557,1,12,31,0.5,0.5,1,10,32,10,False
1558,1,12,31,0.5,0.5,1,10,32,10,True
1559,1,12,31,0.5,0.5,1,10,32,20,False
1560,1,12,31,0.5,0.5,1,10,32,20,True
1561,1,12,31,0.951,0.945,1,10,2,0,False
1562,1,12,31,0.951,0.945,1,10,2,0,True
1563,1,12,31,0.5,0.5,1,10,2,10,False
1564,1,12,31,0.5,0.5,1,10,2,10,True
